ISO,Description,Year,Value,Variable,Source,URL,From
VEN,Total material footprint (MF) per capita,2010,7.68282691132785,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2011,7.35640323884719,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2012,7.54207928535975,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2013,7.6812836683259,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2014,7.5140903739374,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2015,7.41934146183164,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1990,1.63474473477371,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1991,1.91341146382794,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1992,1.96987375300925,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1993,2.15296182612034,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1994,2.10731240468824,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1995,2.37146236368248,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1996,2.65533967050793,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1997,2.8464050076459,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1998,3.05079823215276,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,1999,3.22670273548109,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2000,3.45074745256504,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2001,3.77491609263065,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2002,4.37154310688824,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2003,5.48884607398139,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2004,5.66754487653927,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2005,6.56000932831822,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2006,7.11269525214779,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2007,7.50852939704352,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2008,8.82305468957138,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2009,9.58207388050691,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2010,10.5934795211853,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2011,10.7458593890459,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2012,10.4393273890288,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2013,10.9603001581812,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2014,11.3621904675202,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VNM,Total material footprint (MF) per capita,2015,11.7943789696645,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1990,2.34159803375927,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1991,6.31031592746618,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1992,3.50123997706909,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1993,3.25243893118771,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1994,2.3757988657352,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1995,1.33640764758783,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1996,0.977704853762425,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1997,0.925560506547814,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1998,0.954987342494193,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,1999,0.90153646276079,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2000,0.894416331712467,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2001,0.981406305931946,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2002,0.957285712791305,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2003,0.939942909088732,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2004,0.835258855315151,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2005,0.832647314220836,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2006,0.904871016948775,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2007,0.961866794340657,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2008,0.934070387277094,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2009,0.942601928725456,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
YEM,Total material footprint (MF) per capita,2010,1.05852338244552,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
